"resource_state";"athlete";"name";"distance";"moving_time";"elapsed_time";"total_elevation_gain";"type";"id";"external_id";"upload_id";"start_date";"start_date_local";"timezone";"utc_offset";"start_latlng";"end_latlng";"location_city";"location_state";"location_country";"start_latitude";"start_longitude";"achievement_count";"kudos_count";"comment_count";"athlete_count";"photo_count";"map";"trainer";"commute";"manual";"private";"visibility";"flagged";"gear_id";"from_accepted_tag";"upload_id_str";"average_speed";"max_speed";"average_cadence";"average_watts";"weighted_average_watts";"kilojoules";"device_watts";"has_heartrate";"average_heartrate";"max_heartrate";"heartrate_opt_out";"display_hide_heartrate_option";"max_watts";"elev_high";"elev_low";"pr_count";"total_photo_count";"has_kudoed";"suffer_score"
"2";"@{id=28538196; resource_state=1}";"Noon ride ";"5718,0";"1109";"1405";"9,0";"Ride";"3001589428";"387C67DE.fit.strava.fit";"3200111403";"2020-01-11T11:39:11Z";"2020-01-11T12:39:11Z";"(GMT+01:00) Europe/Amsterdam";"3600,0";"System.Object[]";"System.Object[]";;;"";"52,62245";"4,621692";"1";"0";"0";"1";"0";"@{id=a3001589428; summary_polyline=iyd`Iqte[m@G_@Ai@K}@Kg@Im@CIMCI@kADYNa@r@uA`@gAn@{CNg@R_AJUNQj@[jA{@VWR]Ng@`@uB^sA^sBFm@@aAH_Ar@eHA_@KkCEqCB_CA}ADqCPgBLq@H[Zs@\uAHoA?sAJ}AT_AXg@V[xAqAr@a@h@QDGXi@Jg@@m@[sRBmBEq@BOFGH?TLZXNV~AzDl@hBf@fAd@x@RX\Vd@Tf@^l@Xj@Pd@Hv@A`A@p@Bz@HhB\d@Fd@JfAPZ@jBEZ@|@R|BbAt@PdA@nBH`@CXGjAi@VOz@s@TYJU^yAzB_Gr@uBt@cBNg@F[A_@cAqH_AiIa@gCeAwF[qBmAsJAOFU|@Uh@WXGn@I|@YbAg@|AeAhA}@b@WhAe@j@ObD_@~D]pASl@AvBSnBWf@M\EjAA`BKz@OhAWTMd@a@NIVEXk@^_@nBkBxAeAh@Wr@UvDyAlCsAhBy@`@Gv@CHIb@@PGvCEhD_@jD[~@A^AD?DD@H?jA; resource_state=2}";"False";"False";"False";"True";"only_me";"False";"b5862767";"False";"3200111403";"5,156";"6,8";;"73,2";;"81,2";"False";"True";"141,2";"156,0";"False";"True";;"18,0";"5,0";"1";"0";"False";"14,0"
"2";"@{id=28538196; resource_state=1}";"Egmond pier Egmond 2020.";"38000,0";"6940";"6940";"154,0";"Ride";"3001587536";"387C4C7A.fit.strava.fit";"3200109149";"2020-01-11T09:42:19Z";"2020-01-11T10:42:19Z";"(GMT+01:00) Europe/Amsterdam";"3600,0";"System.Object[]";"System.Object[]";;;"";"52,621216";"4,621472";"17";"35";"0";"30";"0";"@{id=a3001587536; summary_polyline=qqd`Iese[jA@~Fv@P[XoCPOb@FhAx@tBrCdAJTTDh@CfDDtBTrA^hAtBFbDh@rC`AzC`@tC~@~FpAbIrAlEl@zDK~BLbUtC~CLjVFpEj@vBOpC@jB\nGZrDz@pGx@jAMpCBxB^jD~@nEpCfFrBzDNbBh@pDl@jEnAfCArBWvG^bEh@lCj@jBFfHzAfB[v@GfATlAn@lG\vATxAj@zAIfGdAfAb@n@l@bDv@lBXdB?~Cl@lBNlH~BrIzAtKtA|HrCjFtArCb@pFTxEr@rCp@tBx@`E\xDz@fAH|N|DhF~@xOpDtCXtD?zBPrOlClNh@pKjBfB^bGxBjMzBdIzBtJbBjGp@pBl@pCnAjShG~KlBhF`@dOtDvKrArKxBrFhBrGfCjB`AlEzAvLjDfAd@vHjBrU~HxKrEzInDzBv@fBVtHxBlDzBhKnF|EpAzBpA|Bv@pFfDr@VbCdBhEnB~JlFjGzGpEpD~D~B|CdCfE|BrFdCbG|DhRnKrFlEhHnG~C`D|BhAnCrBfAp@dGnBdB?p@a@j@Kv@g@`@}@`@aFd@uAOwAaA_GwD{P_@a@kDkB_DqAiO}EeDuBGDKx@H~Bk@fCS~E@r@Kf@IxAoAv@_AZsCPsAQuFcC}F_DyKkI_JqFoDgCoEoDkAmAyMyJeB{By@qCQUiFmAyCeA}CoAuCkBuBgBa@m@]{@a@mBEs@V{CPiAbC{GNs@HmALmFCa@MUaBKoALoAh@[j@Ib@Fd@z@xBLp@MjDGTiAKgFwAGPWlFU~Bs@lCc@Tq@JkCSmCq@uOqF_GgB}K{EsKkDcM_FyEkA}GyB_I_BiCkAuBwAcGaCaD_AaC_@_HgByIq@kH{BiGsAyLmAyI}AiKqDkAW}HmCwLiA{Ba@cFeBiLkAgBg@gIqDmDgAiFo@kBm@_BU}Ok@{N}CiIH_A[aJkA{FuAiGaAqD}AkK{CuAk@uAqAsBqA_@y@e@kBL{BRkBJmCAu@McAc@wABc@LCj@XfAvANFp@wAh@q@`Fc@JK@[U]yG{DG?GPClFQ`Ac@N{Ac@URAh@`@pAF`ANn@EhCg@lFcBnCmAh@wADgLu@gCc@mJiCwAu@kA]mCe@wDQeGwAiEo@_FqBqEWgBm@iDGuEiA}Cc@kF[iKgA}L{CoI_B{RyAoGHcHgByEy@gEY_GcBoFyCoEaAiO_BmDo@qGOkE]yUo@}KJyQ_ByRe@}IgAcLwBmIYuCw@kEoEc@_AYwBImHMUkAQyC{Ds@W[DIT[nCQRwI{@; resource_state=2}";"False";"False";"False";"False";"everyone";"False";"b5862767";"False";"3200109149";"5,476";"11,2";;"104,1";;"722,6";"False";"True";"174,2";"190,0";"False";"True";;"23,0";"-4,0";"10";"0";"False";"370,0"
"2";"@{id=28538196; resource_state=1}";"Morning Ride ";"39298,6";"7158";"7499";"125,3";"Ride";"3148219164";"2020-03-02_17-50-12_4447f84a-7d26-4a0c-af9c-add83380ca11.tcx";"3364046493";"2020-01-11T09:40:08Z";"2020-01-11T10:40:08Z";"(GMT+01:00) Europe/Amsterdam";"3600,0";"System.Object[]";"System.Object[]";;;"";"52,621406";"4,621429";"27";"0";"0";"1";"0";"@{id=a3148219164; summary_polyline=wrd`I{re[v@AvCJlDb@Rc@P}BZ[XB|@l@dClDbANLNHt@CnCD|B`@vBVf@jBHdDd@tCbAvCb@tC|@zGzAtNtBdEInBLlUtC~CLbGGfNNxEj@nBMpC@pB\hGZrDx@pGv@bFGpB\jD`AnElCnFtBrDPnCt@lCb@dEjArADfD]rG^lEf@~Bj@tABbI`BvB_@f@AlAVfAj@|DNvC`@fBh@zACbG`ApAf@j@h@zCx@nBXzCJnFx@fIbC`LnB|Gx@|HnClFvApC`@nFVrC`@`Et@tCdAxEd@nEv@lO~D~VnFtC\vD?~BP|OlC`Nh@pKjBhB`@tGxB`MxBzHzBvJ`BdGp@hG~BzRbGrLrBlFb@~NtDrKrApKtBrFfBpGfCpFzB`OlEjAf@xHjBpU`IpKlEfHhCz@j@lBp@pB\pHxBbLtGnCnArEnAfCtAfCx@|CrBjCrA|B~AbCrAnA`@tJhFzFjGhFdEvDzBfDjC|DvBxFjC|FvD|QhK~FtEfMnLzEnC|@t@dAj@xFhBfB@`Bm@v@i@\s@f@kFf@uAw@gFaA_FgCkLQe@WWwHsD_PgFiDuBKNCTJ`Dg@zBWtGS|BoAz@iAZwCP_B[uGuCsEkCkJgH}OeK{IqHkLuIaByB}@oCQUkHmBgFqBcDsB}CwCu@uCKeAl@eF`CyGTqAR_HMs@WUcAGkANsAj@a@x@Ep@v@hCN`AKpCK`@[?wG_Bk@zIIl@o@~B[Ry@LkCQ}Bk@uPcG}EwA_MgFwMmEmJqDuNaEcJuBoFwCeG_C_D}@oKcCiJw@}NcEaNyAkJeB}VgIaJw@cEu@gGiByLuAyBs@}JeEmHkAkBk@oBY{Ne@sKaCyB[yHDoA[cJoA{FqAiGcAoD{AsM}DcBwAeBgAo@iAc@gBd@sFDeDSwA_@kACYFSLCn@Vz@jATJrA}BbFg@NGFUC[OQyGyDKDGTCtEMbASRS@yA]MFITDd@ZjAHbAPtAGbBm@nF{AhC_Ah@yAJkCKsKeAkKsCcDsAkCe@kESaFmA}Dk@}F{BaEUwBm@iDIeEcAmDg@gReB{LuC_JaB{R}A_HBcG}AgF}@wE]oFaBcEcCkBo@sDm@{N_BiCg@oNq@mUo@iLF{Q{AkRc@cHw@{MiCeGO{Ca@oAe@qEwEa@aAWcBCgGIw@OMo@ESMaCaD_@[s@OWNe@xCORwNqAcASIWEFF@?JcGy@QOCiAJq@|AuDzAiGjCqB\a@Rc@pAsF\sBFoBXaD; resource_state=2}";"False";"False";"False";"True";"only_me";"False";"b5862767";"False";"3364046493";"5,49";"11,1";;"80,3";;"574,9";"False";"False";;;"False";"False";;"20,3";"-7,0";"16";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Morning ride ";"5714,0";"1060";"3356";"29,0";"Ride";"3001577169";"387C3BCF.fit.strava.fit";"3200097738";"2020-01-11T08:31:12Z";"2020-01-11T09:31:12Z";"(GMT+01:00) Europe/Amsterdam";"3600,0";"System.Object[]";"System.Object[]";;;"";"52,59307";"4,655963";"3";"0";"0";"1";"0";"@{id=a3001577169; summary_polyline=ua_`Iwjl[I_@KGuA@S@kANcDVaALaAFeBD}@F_BReFxB]NI@]TuDvAkAh@e@XaAx@gBbBGJUp@KF]J]TYLaB`@y@L{ALw@?wAXqLbAkEf@sARw@Tg@To@`@_BlAo@`@iAn@}@\e@Je@DyAh@{Ad@uBd@yF~@mDVm@LmAd@]H}@Bi@E}@Uc@Uu@s@_@g@[m@iB_ECEC@Qr@Ud@EP_@jCEnAEXW`@a@bAaAnBW^QPsCr@c@PIFQRc@z@a@?IFGLQn@WtA[xCEr@GrAE~DBrCJdDAfDDhC@fCPnH@v@Ed@CHEBUSICG?[^QJu@\a@LGDCH?d@ETgAfAQXQp@Kx@E`A?dBEd@Ib@}@~CI`@KxAIZIDI?sABeBLCC@g@Ck@Gk@A]I]?OAKLcAGVEB?HCBVi@GR?FBVD~BBV?d@DJ^@NJRBJ@n@I~@?DBBFElBF~IDjBLnBAb@m@hGOtCKr@[vAYbAk@dCUj@e@h@oA|@k@VILu@hCk@tCwAbDMh@Ed@@VBXDNDh@FBVBXFxAJj@JfBTRFb@DH?LMJEL?`@HTC; resource_state=2}";"False";"False";"False";"True";"only_me";"False";"b5862767";"False";"3200097738";"5,391";"10,2";;"95,5";;"101,3";"False";"True";"146,7";"164,0";"False";"True";;"13,0";"-6,0";"1";"0";"False";"19,0"
"2";"@{id=28538196; resource_state=1}";"3R Ultimate Racing League - Round 1 (C)";"32863,5";"2881";"2881";"0";"VirtualRide";"2991137361";"zwift-activity-457325722533469296.fit";"3188341619";"2020-01-07T19:42:17Z";"2020-01-07T20:42:17Z";"(GMT+01:00) Europe/Amsterdam";"3600,0";"System.Object[]";"System.Object[]";;;"";"-10,383887";"165,802211";"0";"49";"2";"287";"0";"@{id=a2991137361; summary_polyline=hbk~@yf~r^Sj@aG?_@RVZfDRvB?Px@lBlDQfBhHvFR[CeEeCm@MqDaCKIkAHaBhGKN{BM}B}BMw@g@{A?KhGSb@aKAa@RVZfDPvB@Nx@lBjDMjBfHtFR[CeEcCi@IiDiCYG}ABcAPMfGO?iFqBOsAo@iA?Ub@@bFQd@gLPV\jDRtB?Nx@lBpDWdAH`@vF~En@RP]EgE}Ba@MoDkC[EiAN_BdGKLgDOqAgDm@}AGUb@@bFSd@mK@WZxDb@vBCbChFQhBfHzFXk@IaE{B[OsDcCOKeCNm@jGMBiFyBSqCo@[\IlGwKDUZfEd@|@Qt@RLz@lBhDS~AfH`GXk@IaEyBYOoDQQkBAQOCmADkARMdGOCkF{BOw@g@yACSb@@`FOf@kK?]Zb@TnF@f@PP|@fB`DKpBzFbFp@JLc@KgE{BYKmDmC]CgAH}AtGWIkFiBIiAm@wAASb@GdGqKB[X\VdDPtB?Lv@nBtDWfAJ^~GrFXm@KaEyBWW_E{BEKeAB}ANOhGOEoF{BMkCm@W^?nFS`@mK?UX^T~CPrBC`ChFOfBfHzFVm@I_EyBWY_E}BIIcBFgATG`GOEkF}BQkCk@W^?nFS`@gKA[TZX`DRjAQr@TJv@lBlDOfBlFvEz@\P]CgEyB[W}DwBIQKCgAH{ArGUEoF_COu@g@uAAU`@A`GyKH[X\V`DPvBA`ClFWfAJ^zFdFp@H@gFyBWU}DwBGS}@HqBlGODoF{BQgAm@sA@SbHsKF]RTZzGLdClFQfBbHxFZi@MeEyB[U{DuBCOOA{AHcARG~FM?gFcCWu@e@uAEU^IjGsKB[X\VnDPjB?TdAhBdDWdAF`@xF~El@RR]GmEuBUQi@EsCiCWC_BHcAVEtFGBoFuBQiAm@uA@YhHyKBQ\jEb@jB?VfAdB|COfBfHxFVk@G{DaCe@IcDc@Y_B?OyANwApGUCeFsBQgAk@sACU`@GhGkKBa@Pf@^zCPnBCbClFQdBdHxFXg@E{DWWeBKSwDyBKQOAiAN{AdGGLcBMsCiBIiAm@wAASb@A~FwKH]TZXrDRx@Qt@TJv@lBnDWdAH`@bHrFT[CaEW[iBOKkDOQ{BIEuBVy@zFENa@EoEyBQiAm@uA@SdHmLRN^tDTnB?VdAfBfDS~AdHzFZk@IaEwBUQsDSSoBAMgBLiApGUBeEOg@gDq@}AGUd@@~ESj@cLLR\tDTpB@L`AhB`DOhBrF|Ex@XPc@KkE}B]QwDgCUF}CnDE; resource_state=2}";"True";"False";"False";"False";"everyone";"False";"b5862767";"False";"3188341619";"11,407";"15,5";"89,3";"296,2";"308";"853,4";"True";"True";"163,2";"189,0";"False";"True";"702";"127,4";"119,2";"0";"1";"False";"101,0"
"2";"@{id=28538196; resource_state=1}";"Watopia";"116606,0";"13358";"13358";"0";"VirtualRide";"2983163179";"zwift-activity-455426136366682432.fit";"3179356988";"2020-01-05T04:47:30Z";"2020-01-05T05:47:30Z";"(GMT+01:00) Europe/Amsterdam";"3600,0";"System.Object[]";"System.Object[]";;;"";"-11,636288";"166,950132";"0";"22";"3";"1";"0";"@{id=a2983163179; summary_polyline=xu_fAim~y^{CuKzJaKiDwElBwW|_@eLpIeLjTzJbTkDXyKxeAw[`FnCcCwPd^oGh]vJ`KfLjAbMlLgNtArOnEvB^sj@|RSlGdJjHmCdDgMfJmCvWfTdIfUyBvWyNpAwE|HrD`HcBtHyW|A_ReIaDoLuNy@iMdUZzRtGfKqArGuYbM`Y{KnBmHmGyJo@mRkOlg@mDr@NyJaFnCkClYmDsAaBu\eF`^qFaElDaNoCuAoH~W{B}BzBsKaD@eF~XrWnY`t@i@vIbEwEfDhMdQfJiDxDtF~^dIbDnGuFdFqUy@jEzV|Nt@tCsMpT~AlFrGiMbIbFxMgEfGuHqFaV_@oDwFqR@eU{[`EsGsDmH~Iy@|@eFqCyQiHmHlEuDaZcHyRzEoPwAcVaV`CqXcZeI_@_MsEjJgBiHum@uFiIwPyCjEtHxPqOdFpOGgOvCfOv@nDrKyCtCdEfEyTfMmCvg@}SlXuGY|U{P{E{P}S}@qHzGbGnNxKsE`HfC}AoMiJiBoGlEnA`JjHxBlEuEw@_F{I@rB`IfEsEwGqCxI~BaGpIcHaNlG{DzIlBvA`M{GiCkLpE_FuNvHgGtSnAfE~O_LhM{RqAXmRgJhCmBmGxFuK{GyUtPWqBoNfIvFbDoCcDmEhBoBbL|KbMmIfEfF|CuGxHhD|B{GkDkKmOy@fOyCoONlOaFuHkSlEwA`GnOlL[hF}l@qBqCoPdEqBwHlv@aTAcMiIsOj@}IlH}DsCy@`DuDgFwL`VsVeBuIcL_HiIpM{EgH}NoCEyh@gX~@kF{ItAq_@bEaE{GuMoGpGaNiK`AnOkWzGmInSdLrOiNpc@jEjLuIvKvJlP}AnPeMlDFsFmKuH{I~ItDhYtH`HeEjSpGfYwFdVbD~Ed_@gKdMsMrSvKdh@iLt@bUmFj[_KLuFaOkEHtGlUoObFpOKkQdC{CbLgZcGiXdDj@kIrc@yIhEiVaD_FgNc@iT|JhBrOgFaLBhL{EcDgE}]vFkYmGoTdEsS{HgHoD_YnIqIbKjHCxFrMiD~AcQuJ_PpImKgE}LfNyc@mLiNrIgTbWqGc@ePhMvKbEwGjDxAlD~J_ErDsAh`@vFvIxWcAPfi@tN`CtEhHbIuMpNrKEtH_UtSfFtLM|FkHtDk@hJjItOBfL{t@xRx@rJiJlCwLbA{PmKsLfMk[jG_EbIu@fRlDpEkJpI^tH~_@h]pDsDeEcInJlEtCgC_BwHtMrKnLiIjEdFpDyGbH|DdCgHiDkKoO}@fOwCqODlOyEoHyPbBkEzJxPhm@nFlBlHjEoJd@dM~Y|H_CvXlUrUnPfBlS}EdZfHwE`D~G`H|C`Ru@bFeJ~@nDtH{DdHhUp[|_@vEiFh_@vErG; resource_state=2}";"True";"False";"False";"False";"everyone";"False";"b5862767";"False";"3179356988";"8,729";"24,2";"83,3";"226,6";"232";"3027,4";"True";"True";"145,4";"170,0";"False";"True";"509";"516,2";"-6,4";"0";"0";"False";"230,0"
"2";"@{id=28538196; resource_state=1}";"Het is Koers Social Ride (C)";"30791,7";"2901";"2901";"0";"VirtualRide";"2979143666";"zwift-activity-454417967766144640.fit";"3174793899";"2020-01-03T19:25:28Z";"2020-01-03T20:25:28Z";"(GMT+01:00) Europe/Amsterdam";"3600,0";"System.Object[]";"System.Object[]";;;"";"-10,38389";"165,802216";"0";"38";"0";"250";"0";"@{id=a2979143666; summary_polyline=hbk~@yf~r^C\YNcGAUXXTpDRhBCR|@lBhDSbBrFbF`AXLi@EyDaCe@QuDgCSCcADyANKbGKHsEOa@uBKeAk@qA@WfHoKB]RVZdDRzB?RdAdBvCDb@Yp@H\lFxEx@ZRe@GcE{B[QuDiCUE_BDcARK~FI@oFqBMwAo@oABUfHgK@c@\\RlDPbAOj@RN|@hB`DWrAHVnF|E|@VNi@G}D{B[SwDyBKQQAmAFmAXIzFQEiFwBOcAi@oACU`@CdGuKF[TTXjF@n@LdCnFYhAFZxF`Fv@PLo@M}DqBQQi@EqCyBKU_ANsBjGMJuCO_BuBKeAk@sA?Od@@bFOb@aK@e@VLPnDTtBA`ChFQdBdHzFZg@E}D_Ca@QwDgCSEkBL}@jGIFkFc@WcBCo@e@uAE[ZKpGmK@]VXVpDRx@Qt@RJv@lBjDQfBfHzFVe@C_EWU_BESe@AmCe@W_BAKyALuAfGILaBMwCiDo@{AIWb@C`GuKH]TXXhDRfAQn@RRbAfBfDS|A`GlFl@LPe@GeEsBSUg@CuCkCYEgAL{AnGQHiCOgBgBIkAm@wAAQb@GbGqKD]RTZhDRvB?R`AjBdDSdBvFbFr@VTe@KiE}B_@IcDc@Y_B?MeAPmBfGKJcCQqBcBGiAk@sAGY\EjGqLV@Pb@NdDPjBATdAhBbDWpAJ\|FbFl@HLm@EsDcCg@OuDyBGQg@HiCrGQDsEQa@sBIaAk@oA?S\?pFS^gKA[RTZfDRvBAT`AfB|CQpAB\jFxE|@`@Tg@KgE}B]QwDyBGOyANwAdGINgAKmDyBOeAk@uA@QbHsKF]TXXnDRhBAV`AhBbD@b@Yl@J^zF`Fj@NP[CeEWWgBKMkDKS}BIGiAH_BtGYBkEQc@eBEgAm@wAAS^KjGkK@_@PRZxDTfBCR`AjBbD@`@QlA|EhEhAl@Vc@GgEsBUUc@?mCc@Y_B@OyAHwAhFGl@Q@oES_@uBIeAi@oABIdGOb@mK?[RVZhDRhAQn@RRdAdB|COhBrF|Et@XTi@KeEwBUU{D}BIMk@ByBNMxEAp@SBmEQ_@eBGiAk@wAAQb@@hFU`@mKAU\dEd@x@Qt@LTdAfBzCDb@SlAdHxFXg@IcE_Ca@SwDwBGOsBP_AlFA^SAaF_CUy@g@_B?UdHkKBa@Zf@TpFBd@RHn@hBfDGrBhFvEv@\Tc@CwD_@]cBQKmDiCYEwAJoAlGOJuBKyBwBOkCo@]`@C`GoLXR^hDVvB?P~@fB~C@j@ObAlGnFn@I; resource_state=2}";"True";"False";"False";"False";"everyone";"False";"b5862767";"False";"3174793899";"10,614";"16,9";"82,6";"203,7";"235";"591,0";"True";"True";"153,6";"191,0";"False";"True";"964";"127,4";"119,2";"0";"1";"False";"72,0"
"2";"@{id=28538196; resource_state=1}";"Innsbruck";"4428,5";"921";"921";"0";"VirtualRide";"2979040316";"zwift-activity-454410076090894544.fit";"3174674878";"2020-01-03T19:08:48Z";"2020-01-03T20:08:48Z";"(GMT+01:00) Europe/Amsterdam";"3600,0";"System.Object[]";"System.Object[]";;;"";"47,243875";"11,437742";"0";"0";"0";"50";"0";"@{id=a2979040316; summary_polyline=eij_H{|xdAjApBTX^Zh@X|Aj@\HzAn@J@dAf@rBv@`Aj@|@r@tC~BlDnCTVFLBRKxBBLHFT@\KnBeATKVCRBpA~@VV|@d@\FbADjAL~E|AbFbB`AZvA\`@Nx@h@jAhAp@h@l@\|@Zj@LnEx@fBb@j@D^A`@EtDmAl@On@G`@Az@@v@Fr@Lb@NbCdAPDn@^|AbAf@l@b@^rA|Ax@hA|@xAz@nBd@nAd@vAlBdIp@bCf@tAb@~@f@x@^h@v@|@n@h@hAt@hAj@tAd@jB`@nFp@`BZdCf@bA\hAn@fCpB`@d@t@`AF\C`@Wt@_@p@QPi@PiBXgD`@_DLaB^iAb@gAn@gAz@aBxA; resource_state=2}";"True";"False";"False";"True";"only_me";"False";"b5862767";"False";"3174674878";"4,808";"15,9";"84,5";"229,6";"232";"211,4";"True";"True";"154,1";"172,0";"False";"True";"410";"695,8";"499,8";"0";"1";"False";"24,0"
"2";"@{id=28538196; resource_state=1}";"Morning Activity";"0,0";"3443";"3443";"0";"VirtualRide";"3005677358";"2020-01-12_17-26-36_87a98af9-2388-49d6-96cd-f264d0575ec6.tcx";"3204645131";"2020-01-02T05:34:39Z";"2020-01-02T06:34:39Z";"(GMT+01:00) Europe/Amsterdam";"3600,0";;;;;"";;;"0";"0";"0";"1";"0";"@{id=a3005677358; summary_polyline=; resource_state=2}";"True";"False";"False";"True";"only_me";"False";"b5862767";"False";"3204645131";"0,0";"0,0";;;;;"False";"False";;;"False";"False";;;;"0";"0";"False";
"2";"@{id=28538196; resource_state=1}";"Uphill Battle";"20446,7";"3301";"3301";"0";"VirtualRide";"2974609896";"zwift-activity-453273319127487488.fit";"3169687164";"2020-01-02T05:32:07Z";"2020-01-02T06:32:07Z";"(GMT+01:00) Europe/Amsterdam";"3600,0";"System.Object[]";"System.Object[]";;;"";"51,509387";"-0,077939";"0";"20";"0";"10";"0";"@{id=a2974609896; summary_polyline=slkyHbfNC|@WvAGr@EfA?zAR`At@rBXxAJdABbACbCc@bGMlC[~DMzC_@lEOnCq@hE_@nBkAvJmAvMYtDWxGGnMI|FDdC`@hERnEE|QHvECvKExA@rHCfEBlDF|BPhDZ`Ed@`ElA~GjArFVx@fChGxAhCtAjAlAz@pDdBd@b@Ph@B^C^YfBSzBe@jDw@dI_@fCDb@T^XNTAhBo@|@WbD{Ar@Wx@SvF{@~BO|HDb@PPf@DpAKlEIhAUjHAhDVvGR|CJnCLhB^nIZlFHzCP~BFdCIb@O\i@n@yB`CWLuAEWVOb@@nECdDYjNMpLCt@EdKCpAMb@KFKGGOESAsAFwHr@ac@?gGDk@PsAIk@q@cCiAkDsCmJa@{AYu@S}@o@eB{B{HeAqCsA}EiAgDuCuJ[q@[_@_@Sa@CUQSm@OiAGQKI[Au@Vg@HYGIOI_ADaEEg@oBmFeDmIoA}Dq@_D@UHOLAJHHR|@tDzBnGrFhN\r@`@fAz@bBDRFbANpA`@z@Bf@u@|M?h@Dh@VzAz@fDtClKfBlHvC~J@TETU^i@\cEjE[X_@ReC`Co@f@EVDZRr@pAbDXbA|BzFjCrGz@dB|BlGfA|BfAlBb@~@xBnG`@jBN`ATpEBvGx@nHv@rJNpBLtEN`DpA~Ib@jBj@jAn@|@rChDz@jAx@rAjArCJJVDLEVUXq@~@aEt@wGEeA@WHk@V]ZUx@YJQ@q@MqC@YHSJMZItGcAtGwAtIoAHKFa@?g@Gy@BSFQVQZAZRHRHbAHRJHL@\Ex@[lAOhDw@LOb@{@pBaDtDoHbFkJx@qBr@uAzDeHTw@PkB@sAE{KF_Bd@uKH{ArBiSFgB?qCM{Bk@kD_@eEUiBUkC_@_Ds@cISsAm@_Di@qAe@i@mA_Ao@YiBcAmB}AgAmBc@}@q@qB_@yAuAqCk@q@oA}@_A}@qB}AcB}AaAc@_BWiEE_ERMGKSTaE\gFFmBb@wFLuCCMOMqBYIGEMCQDw@n@sLBWHQLEv@LHIDSXqGR_BJ]PUx@m@T[`@aAH{@Ai@Eg@GQS[wCaBu@Yk@_@EW@[b@oCDe@CSoEo@iAPUAOQE]B_@\aA@MGYKOYMaBEq@Jw@j@mBdAiAh@kAZ[BoBEsEz@y@Be@Gs@UUWsB}Dy@gC[gBI_AKmCIiD@kICkAIkQByA?qBNkFVeF^}Cb@sCr@{CZoARe@vA_GPcA; resource_state=2}";"True";"False";"False";"False";"everyone";"False";"b5862767";"False";"3169687164";"6,194";"10,3";"91,1";"184,3";"205";"608,3";"True";"True";"138,6";"164,0";"False";"True";"371";"31,4";"3,0";"0";"1";"False";"43,0"
